"Trips","Income","Age","Edu","Marriage","Gender","Year"
1,1,9,2,2,2,2020
1,9,9,6,2,2,2020
1,2,10,3,2,2,2020
1,3,10,3,2,2,2020
1,5,10,1,4,2,2020
1,2,10,2,3,2,2020
1,3,10,3,3,2,2020
1,5,10,4,3,2,2020
1,2,10,1,2,2,2020
1,3,10,5,3,2,2020
1,6,3,3,1,1,2020
1,6,4,5,1,2,2020
1,3,11,1,2,2,2020
1,5,4,5,1,1,2020
5,7,4,5,1,1,2020
2,2,4,6,1,1,2020
2,5,5,5,2,2,2020
1,6,5,6,1,2,2020
2,9,8,6,2,1,2020
2,10,8,6,2,1,2020
3,8,10,4,2,1,2020
5,6,8,2,2,2,2020
2,2,7,5,2,2,2020
1,7,8,3,2,2,2020
2,6,7,4,2,2,2020
4,9,8,4,4,2,2020
2,6,10,2,3,2,2020
6,8,7,6,2,1,2020
0,2,1,2,1,1,2020
0,2,1,2,1,1,2020
0,2,1,2,1,1,2020
0,1,1,2,1,1,2020
0,2,1,2,1,1,2020
0,1,1,2,1,1,2020
2,1,1,2,1,1,2020
0,1,1,1,1,1,2020
0,1,1,2,1,1,2020
0,1,1,1,1,1,2020
0,1,1,2,1,1,2020
0,1,1,2,1,1,2020
1,1,1,1,1,1,2020
0,2,1,2,1,1,2020
0,1,1,2,1,1,2020
0,1,1,2,1,1,2020
0,1,1,2,1,1,2020
0,1,1,2,1,1,2020
1,2,1,2,1,1,2020
0,2,1,2,1,2,2020
0,1,1,2,1,2,2020
1,1,1,2,1,2,2020
0,1,1,2,1,2,2020
0,1,1,2,1,2,2020
0,1,1,2,1,2,2020
0,1,1,2,1,2,2020
0,1,1,2,1,2,2020
0,1,1,2,1,2,2020
5,1,1,2,1,2,2020
0,1,1,2,1,2,2020
0,2,1,2,1,2,2020
0,1,1,1,1,2,2020
0,1,1,2,1,2,2020
0,1,1,2,1,2,2020
0,2,1,2,1,2,2020
0,2,1,2,1,2,2020
0,2,1,1,1,2,2020
0,1,1,2,1,2,2020
0,1,1,2,1,2,2020
2,1,1,2,1,2,2020
0,1,1,2,1,2,2020
1,5,3,4,1,1,2020
0,5,3,5,1,1,2020
0,2,3,6,1,1,2020
0,1,3,5,1,1,2020
0,4,3,5,1,1,2020
3,6,3,6,1,1,2020
2,6,3,5,1,1,2020
4,6,3,5,1,1,2020
0,2,3,3,1,1,2020
0,2,3,5,1,1,2020
0,6,3,3,1,1,2020
2,7,3,3,1,1,2020
0,2,3,4,1,1,2020
2,5,3,5,1,1,2020
1,7,3,3,2,1,2020
0,1,3,5,1,1,2020
0,2,3,5,1,1,2020
0,2,3,5,1,1,2020
0,4,3,5,1,1,2020
0,5,3,5,1,1,2020
2,5,3,5,1,1,2020
1,5,3,5,1,1,2020
0,6,3,5,1,1,2020
0,6,3,3,1,1,2020
1,5,3,5,1,1,2020
0,5,3,3,1,1,2020
0,6,3,3,1,1,2020
0,6,3,5,1,1,2020
0,6,3,3,1,1,2020
0,6,3,3,1,1,2020
0,1,3,5,1,1,2020
0,1,3,5,1,1,2020
0,2,3,5,1,1,2020
0,4,3,5,1,1,2020
0,5,3,5,1,1,2020
0,5,3,5,1,1,2020
1,6,3,4,1,1,2020
0,7,3,2,1,1,2020
2,8,3,5,1,1,2020
0,2,3,5,1,1,2020
0,2,3,5,1,1,2020
0,2,3,5,1,1,2020
0,5,3,3,1,1,2020
1,5,3,5,1,1,2020
0,5,3,5,1,1,2020
0,5,3,3,1,1,2020
0,5,3,3,1,1,2020
0,6,3,5,1,1,2020
1,6,3,3,1,1,2020
0,1,3,5,1,1,2020
1,1,3,5,1,1,2020
0,2,3,5,1,1,2020
1,4,3,5,1,1,2020
0,5,3,5,1,1,2020
1,5,3,5,1,1,2020
0,6,3,5,1,1,2020
0,1,3,3,1,1,2020
0,1,3,5,1,1,2020
3,2,3,6,1,1,2020
0,6,3,5,1,1,2020
0,6,3,3,1,1,2020
0,7,3,3,1,1,2020
0,2,3,5,1,1,2020
0,1,2,3,1,1,2020
0,2,2,2,1,1,2020
1,1,2,3,1,1,2020
0,2,2,3,1,1,2020
0,2,2,3,1,1,2020
2,1,2,3,1,1,2020
1,2,2,3,1,1,2020
0,2,2,5,1,1,2020
0,1,2,2,1,1,2020
1,2,2,3,1,1,2020
0,2,2,3,1,1,2020
0,3,2,2,1,1,2020
1,5,2,3,1,1,2020
0,1,2,3,1,1,2020
0,1,2,3,1,1,2020
0,2,2,3,1,1,2020
0,5,2,3,1,1,2020
0,1,2,3,1,1,2020
1,1,2,3,1,1,2020
0,1,2,2,1,1,2020
0,2,2,4,1,1,2020
2,2,2,3,1,1,2020
0,2,2,3,1,1,2020
2,2,2,3,1,1,2020
0,2,2,3,1,1,2020
0,8,2,3,1,1,2020
0,1,2,2,1,1,2020
0,2,2,2,1,1,2020
0,5,2,3,1,1,2020
0,6,2,3,1,1,2020
0,1,2,3,1,1,2020
1,2,2,3,1,1,2020
0,1,2,3,1,1,2020
0,1,2,2,1,1,2020
3,2,2,3,1,1,2020
0,2,2,3,1,1,2020
1,2,2,2,1,1,2020
0,4,2,5,1,1,2020
0,1,2,3,1,1,2020
0,1,2,2,1,1,2020
0,2,2,5,1,1,2020
0,2,2,3,1,1,2020
0,5,2,3,1,1,2020
0,1,2,5,1,1,2020
6,1,2,5,1,1,2020
0,1,2,3,1,1,2020
1,1,2,3,1,1,2020
1,1,2,2,1,1,2020
0,2,2,3,1,1,2020
1,2,2,2,1,1,2020
2,1,2,5,1,1,2020
0,1,2,3,1,1,2020
0,1,2,2,1,1,2020
0,2,2,5,1,1,2020
0,2,2,3,1,1,2020
0,2,2,3,1,1,2020
0,2,2,3,1,1,2020
0,2,2,3,1,1,2020
0,3,2,3,1,1,2020
1,5,2,3,1,1,2020
0,1,2,5,1,1,2020
0,1,2,3,1,1,2020
0,2,2,5,1,1,2020
1,4,2,5,1,1,2020
1,1,2,2,1,2,2020
0,2,2,5,1,2,2020
0,1,2,2,1,2,2020
0,1,2,3,1,2,2020
0,1,2,3,1,2,2020
0,2,2,3,1,2,2020
0,1,2,3,1,2,2020
0,2,2,3,1,2,2020
0,2,2,3,1,2,2020
0,2,2,3,1,2,2020
0,2,2,3,1,2,2020
0,1,2,4,1,2,2020
0,1,2,3,1,2,2020
0,1,2,2,1,2,2020
0,2,2,3,1,2,2020
1,2,2,3,1,2,2020
0,2,2,3,1,2,2020
0,2,2,2,1,2,2020
0,1,2,5,1,2,2020
0,1,2,3,1,2,2020
1,1,2,3,1,2,2020
0,2,2,3,1,2,2020
0,2,2,3,1,2,2020
1,2,2,3,1,2,2020
0,2,2,3,1,2,2020
0,5,2,3,1,2,2020
0,1,2,3,1,2,2020
0,2,2,3,1,2,2020
0,2,2,3,1,2,2020
1,1,2,3,1,2,2020
0,1,2,2,1,2,2020
2,2,2,3,1,2,2020
0,2,2,3,1,2,2020
0,2,2,3,1,2,2020
0,1,2,3,1,2,2020
0,1,2,3,1,2,2020
1,1,2,3,1,2,2020
0,1,2,3,1,2,2020
0,1,2,3,1,2,2020
0,1,2,3,1,2,2020
0,1,2,2,1,2,2020
0,2,2,5,1,2,2020
0,2,2,3,1,2,2020
0,2,2,3,1,2,2020
0,2,2,3,1,2,2020
0,3,2,3,1,2,2020
1,1,2,3,1,2,2020
0,2,2,3,1,2,2020
0,3,2,5,1,2,2020
1,6,2,3,1,1,2020
0,1,2,3,1,2,2020
0,3,3,5,1,2,2020
0,5,3,5,1,2,2020
0,2,3,3,1,2,2020
0,5,3,3,1,2,2020
2,2,3,5,1,2,2020
0,2,3,5,1,2,2020
0,2,3,5,1,2,2020
0,2,3,5,1,2,2020
1,2,3,5,1,2,2020
0,2,3,5,1,2,2020
0,2,3,5,1,2,2020
0,5,3,5,1,2,2020
0,5,3,5,1,2,2020
1,6,3,5,1,2,2020
1,6,3,3,2,2,2020
3,2,3,5,1,2,2020
1,5,3,3,1,2,2020
0,2,3,3,2,2,2020
0,2,3,6,1,2,2020
0,3,3,5,1,2,2020
1,4,3,5,1,2,2020
3,5,3,5,1,2,2020
1,5,3,3,1,2,2020
0,5,3,3,1,2,2020
1,5,3,5,1,2,2020
0,6,3,5,1,2,2020
0,6,3,5,1,2,2020
0,1,3,5,1,2,2020
0,5,3,5,1,2,2020
1,6,3,5,1,2,2020
0,4,3,3,1,2,2020
0,5,3,5,1,2,2020
1,3,3,5,1,2,2020
1,3,3,5,1,2,2020
0,1,3,5,1,2,2020
0,2,3,2,1,2,2020
1,2,3,5,1,2,2020
0,2,3,5,1,2,2020
0,2,3,5,1,2,2020
0,2,3,3,1,2,2020
0,4,3,3,1,2,2020
0,4,3,5,1,2,2020
0,3,3,3,2,2,2020
0,5,3,5,1,2,2020
3,6,3,5,1,2,2020
0,7,3,5,1,2,2020
1,1,3,5,1,2,2020
0,1,3,5,1,2,2020
0,3,3,5,1,2,2020
0,3,3,5,1,2,2020
0,3,3,5,1,2,2020
2,5,3,5,1,2,2020
1,5,3,5,1,2,2020
1,5,3,5,1,2,2020
0,5,3,5,1,2,2020
0,6,3,5,1,2,2020
0,1,3,6,1,2,2020
2,1,3,5,1,2,2020
0,1,3,3,1,2,2020
1,2,3,5,1,2,2020
0,2,3,5,1,2,2020
0,2,3,5,1,2,2020
1,3,3,5,1,2,2020
1,5,3,3,2,2,2020
0,5,3,5,1,2,2020
0,6,3,5,1,2,2020
0,6,3,5,1,2,2020
0,3,3,3,1,2,2020
0,5,5,5,2,1,2020
0,7,5,5,2,1,2020
0,7,5,5,1,1,2020
1,7,5,3,2,1,2020
0,8,5,5,2,1,2020
0,3,5,3,2,1,2020
0,5,5,5,2,1,2020
3,5,5,3,2,1,2020
1,6,5,5,1,1,2020
0,6,5,3,1,1,2020
0,7,5,6,1,1,2020
1,7,5,5,2,1,2020
1,6,5,3,2,1,2020
0,8,5,5,1,1,2020
0,6,5,5,1,1,2020
5,10,5,6,2,1,2020
1,10,5,6,2,1,2020
0,5,5,5,1,1,2020
0,6,5,5,1,1,2020
2,7,5,5,2,1,2020
0,10,5,5,2,1,2020
0,2,5,5,1,1,2020
0,5,5,4,2,1,2020
0,5,5,3,2,1,2020
0,6,5,5,1,1,2020
0,7,5,5,2,1,2020
0,7,5,5,1,1,2020
0,7,5,3,2,1,2020
0,8,5,6,2,1,2020
0,8,5,5,2,1,2020
0,1,5,5,1,1,2020
2,5,5,5,2,1,2020
0,5,5,4,2,1,2020
1,5,5,5,1,1,2020
0,5,5,5,1,1,2020
0,5,5,3,1,1,2020
0,6,5,5,2,1,2020
0,6,5,4,2,1,2020
0,6,5,5,1,1,2020
0,6,5,3,2,1,2020
0,6,5,3,1,1,2020
0,6,5,3,2,1,2020
0,6,5,3,2,1,2020
0,7,5,5,2,1,2020
0,8,5,6,2,1,2020
0,9,5,5,2,1,2020
0,10,5,5,2,1,2020
0,10,5,3,2,1,2020
0,10,5,3,3,1,2020
0,5,5,5,1,1,2020
3,6,5,5,1,1,2020
1,6,5,5,1,1,2020
0,6,5,3,2,1,2020
10,6,5,5,2,1,2020
0,7,5,2,2,1,2020
0,7,5,3,2,1,2020
0,8,5,6,1,1,2020
0,8,5,6,1,1,2020
0,8,5,3,2,1,2020
0,8,5,3,2,1,2020
0,10,5,5,2,1,2020
0,5,5,5,1,1,2020
1,6,5,6,1,1,2020
0,6,5,5,1,1,2020
0,6,5,5,2,1,2020
2,8,5,5,2,1,2020
1,8,5,5,2,1,2020
1,1,5,3,1,1,2020
0,5,5,5,1,1,2020
1,5,5,5,1,1,2020
0,5,5,5,2,1,2020
0,5,5,5,1,1,2020
0,6,5,5,1,1,2020
0,6,5,5,1,1,2020
0,6,5,5,1,1,2020
0,6,5,3,1,1,2020
1,6,5,5,2,1,2020
3,6,5,5,2,1,2020
0,6,5,3,1,1,2020
1,6,5,5,2,1,2020
0,6,5,5,2,1,2020
0,6,5,3,2,1,2020
0,6,5,3,1,1,2020
1,7,5,6,1,1,2020
0,7,5,5,2,1,2020
0,7,5,3,2,1,2020
0,7,5,5,2,1,2020
3,8,5,6,2,1,2020
0,8,5,6,1,1,2020
1,8,5,5,1,1,2020
0,8,5,5,2,1,2020
1,8,5,4,2,1,2020
1,9,5,6,2,1,2020
1,9,5,5,2,1,2020
1,10,5,6,2,1,2020
0,2,5,3,1,1,2020
0,3,5,5,1,1,2020
0,5,5,4,2,1,2020
0,6,5,5,1,1,2020
3,6,5,5,2,1,2020
0,8,5,6,2,1,2020
0,8,5,6,2,1,2020
0,2,5,5,1,1,2020
0,6,5,3,1,1,2020
0,6,5,3,1,1,2020
0,7,5,5,1,1,2020
0,8,5,5,1,1,2020
1,10,5,6,2,1,2020
0,1,5,4,1,1,2020
0,2,5,5,1,1,2020
0,5,5,6,1,1,2020
0,5,5,5,1,1,2020
0,5,5,3,2,1,2020
0,6,5,4,1,1,2020
0,6,5,5,1,1,2020
0,6,5,5,1,1,2020
0,6,5,5,1,1,2020
0,6,5,3,3,1,2020
0,6,5,3,1,1,2020
0,7,5,6,1,1,2020
2,7,5,5,2,1,2020
0,7,5,5,1,1,2020
0,7,5,5,1,1,2020
0,8,5,5,1,1,2020
0,10,5,5,1,1,2020
0,9,5,6,2,1,2020
0,4,5,5,1,1,2020
0,5,5,5,2,1,2020
0,5,5,3,1,1,2020
2,5,5,3,2,1,2020
0,5,5,3,1,1,2020
0,5,5,5,2,1,2020
0,5,5,3,1,1,2020
0,6,5,5,2,1,2020
1,6,5,5,1,1,2020
0,6,5,5,2,1,2020
0,6,5,5,2,1,2020
0,6,5,3,1,1,2020
0,6,5,5,1,1,2020
2,6,5,5,1,1,2020
10,6,5,4,2,1,2020
0,6,5,4,1,1,2020
1,6,5,3,2,1,2020
0,6,5,2,3,1,2020
0,7,5,6,1,1,2020
0,8,5,5,2,1,2020
2,8,5,5,2,1,2020
1,8,5,3,2,1,2020
0,9,5,5,2,1,2020
1,10,5,6,2,1,2020
0,8,5,4,2,1,2020
1,4,5,4,1,1,2020
0,5,5,5,1,1,2020
10,5,5,5,2,1,2020
0,5,5,5,2,1,2020
0,5,5,5,1,1,2020
0,5,5,5,2,1,2020
0,5,5,5,1,1,2020
0,5,5,5,1,1,2020
0,5,5,5,1,1,2020
1,6,5,5,1,1,2020
1,6,5,6,2,1,2020
1,6,5,5,1,1,2020
1,6,5,6,2,1,2020
0,6,5,5,2,1,2020
0,6,5,5,1,1,2020
1,6,5,4,1,1,2020
2,6,5,5,1,1,2020
0,6,5,5,1,1,2020
0,6,5,4,2,1,2020
0,7,5,5,1,1,2020
0,7,5,6,1,1,2020
0,7,5,5,1,1,2020
0,7,5,5,1,1,2020
0,7,5,3,1,1,2020
3,7,5,5,2,1,2020
1,7,5,4,1,1,2020
0,7,5,5,1,1,2020
0,7,5,5,1,1,2020
0,8,5,5,2,1,2020
3,8,5,4,2,1,2020
0,8,5,5,1,1,2020
0,8,5,5,2,1,2020
0,8,5,5,1,1,2020
0,9,5,6,2,1,2020
0,9,5,6,1,1,2020
0,9,5,5,1,1,2020
1,10,5,6,2,1,2020
0,1,5,5,1,1,2020
0,5,5,5,1,1,2020
0,5,5,5,1,1,2020
0,5,5,5,1,1,2020
0,6,5,6,1,1,2020
0,6,5,5,1,1,2020
0,6,5,5,1,1,2020
0,6,5,6,1,1,2020
1,7,5,3,2,1,2020
0,7,5,6,1,1,2020
1,8,5,6,2,1,2020
0,8,5,6,1,1,2020
0,8,5,5,3,1,2020
0,8,5,5,1,1,2020
1,8,5,5,1,1,2020
0,9,5,5,2,1,2020
1,9,5,6,2,1,2020
0,10,5,5,2,1,2020
0,10,5,6,2,1,2020
0,10,5,5,2,1,2020
7,2,5,3,2,1,2020
0,3,5,3,1,1,2020
0,5,5,3,2,1,2020
0,6,5,5,1,1,2020
3,6,5,3,2,1,2020
5,7,5,4,2,1,2020
0,10,4,5,2,1,2020
0,6,4,5,1,1,2020
0,1,4,3,1,1,2020
0,4,4,3,1,1,2020
0,5,4,5,1,1,2020
0,5,4,3,1,1,2020
0,5,4,5,2,1,2020
1,6,4,5,1,1,2020
0,5,4,5,1,1,2020
0,6,4,5,1,1,2020
0,6,4,5,1,1,2020
1,8,4,6,2,1,2020
1,1,4,5,1,1,2020
1,5,4,5,1,1,2020
0,6,4,3,1,1,2020
1,6,4,5,1,1,2020
1,7,4,5,1,1,2020
1,7,4,4,1,1,2020
2,6,4,5,1,1,2020
0,5,4,3,1,1,2020
1,5,4,3,1,1,2020
0,10,4,5,2,1,2020
2,1,4,5,1,1,2020
0,5,4,3,1,1,2020
0,5,4,3,1,1,2020
1,1,4,3,2,1,2020
0,3,4,6,1,1,2020
0,5,4,5,1,1,2020
3,5,4,3,1,1,2020
1,5,4,5,1,1,2020
2,5,4,3,1,1,2020
0,6,4,5,1,1,2020
1,6,4,5,1,1,2020
0,6,4,5,1,1,2020
1,6,4,4,1,1,2020
12,7,4,6,2,1,2020
3,7,4,5,1,1,2020
0,7,4,5,1,1,2020
0,7,4,5,1,1,2020
0,7,4,5,1,1,2020
0,7,4,5,2,1,2020
0,7,4,5,1,1,2020
0,4,4,2,2,1,2020
0,5,4,5,1,1,2020
0,5,4,5,1,1,2020
0,5,4,3,1,1,2020
0,7,4,5,1,1,2020
0,2,4,5,1,1,2020
0,4,4,4,2,1,2020
0,5,4,4,1,1,2020
0,5,4,3,1,1,2020
1,5,4,5,1,1,2020
0,5,4,5,1,1,2020
0,5,4,4,1,1,2020
0,5,4,5,1,1,2020
0,5,4,3,1,1,2020
0,6,4,5,1,1,2020
0,6,4,5,1,1,2020
0,7,4,3,1,1,2020
2,9,4,5,1,1,2020
0,4,4,4,1,1,2020
0,6,4,5,1,1,2020
5,6,4,4,1,1,2020
1,7,4,5,1,1,2020
0,6,4,5,1,1,2020
3,7,4,5,1,1,2020
0,8,4,5,1,1,2020
0,2,4,3,1,1,2020
0,3,4,5,1,1,2020
0,5,4,5,1,1,2020
0,5,4,4,1,1,2020
0,5,4,3,1,1,2020
1,6,4,5,1,1,2020
0,6,4,3,1,1,2020
3,7,4,5,1,1,2020
0,7,4,5,2,1,2020
0,7,4,3,1,1,2020
0,7,4,6,1,1,2020
0,8,4,5,1,1,2020
0,2,4,5,1,1,2020
2,2,4,6,1,1,2020
0,4,4,3,1,1,2020
2,5,4,5,1,1,2020
0,5,4,5,1,1,2020
0,5,4,5,1,1,2020
0,5,4,5,1,1,2020
0,5,4,5,1,1,2020
2,6,4,5,1,1,2020
1,7,4,5,1,1,2020
0,7,4,5,2,1,2020
1,8,4,5,1,1,2020
0,8,4,5,1,1,2020
0,6,4,5,1,1,2020
1,3,4,6,1,1,2020
0,5,4,2,1,1,2020
0,5,4,5,1,1,2020
0,5,4,3,1,1,2020
0,5,4,3,2,1,2020
0,5,4,3,1,1,2020
0,6,4,5,1,1,2020
0,6,4,5,1,1,2020
1,6,4,5,1,1,2020
2,6,4,5,1,1,2020
1,6,4,6,1,1,2020
0,6,4,3,1,1,2020
0,6,4,3,1,1,2020
0,6,4,3,1,1,2020
0,7,4,3,1,1,2020
0,8,4,6,1,1,2020
0,8,4,5,1,1,2020
0,10,4,5,1,1,2020
0,10,4,6,1,1,2020
0,10,4,5,1,1,2020
0,4,4,5,1,1,2020
2,6,4,5,1,1,2020
0,7,4,5,1,1,2020
1,7,4,5,1,1,2020
0,8,4,6,1,1,2020
3,8,4,5,1,1,2020
0,1,4,3,2,1,2020
0,6,4,5,1,1,2020
0,2,4,3,2,2,2020
1,5,4,5,1,2,2020
0,5,4,5,1,2,2020
0,6,4,5,1,2,2020
0,3,4,5,2,2,2020
0,5,4,5,2,2,2020
3,6,4,5,1,2,2020
0,1,4,5,2,2,2020
0,3,4,5,1,2,2020
1,5,4,5,1,2,2020
0,6,4,5,1,2,2020
0,2,4,5,1,2,2020
0,2,4,3,2,2,2020
1,5,4,5,1,2,2020
0,5,4,5,1,2,2020
0,5,4,5,1,2,2020
0,5,4,5,1,2,2020
4,6,4,3,1,2,2020
0,7,4,6,1,2,2020
0,1,4,4,2,2,2020
0,5,4,5,1,2,2020
0,5,4,5,1,2,2020
0,5,4,5,1,2,2020
1,5,4,5,1,2,2020
0,5,4,5,1,2,2020
0,5,4,5,1,2,2020
1,6,4,5,1,2,2020
0,6,4,5,1,2,2020
0,6,4,5,1,2,2020
1,7,4,5,1,2,2020
1,8,4,5,2,2,2020
1,2,4,5,1,2,2020
0,4,4,5,1,2,2020
0,3,4,3,2,2,2020
0,3,4,2,2,2,2020
2,5,4,5,2,2,2020
0,2,4,6,2,2,2020
0,2,4,5,2,2,2020
1,3,4,5,1,2,2020
1,5,4,5,1,2,2020
0,5,4,5,1,2,2020
0,6,4,6,1,2,2020
1,6,4,5,1,2,2020
0,6,4,4,1,2,2020
0,6,4,6,1,2,2020
0,7,4,5,2,2,2020
0,1,4,5,1,2,2020
0,5,4,5,1,2,2020
0,5,4,5,1,2,2020
0,3,4,5,2,2,2020
0,6,4,6,1,2,2020
0,5,4,5,1,2,2020
0,5,4,5,1,2,2020
0,5,4,5,2,2,2020
2,5,4,5,2,2,2020
0,6,4,6,1,2,2020
0,7,4,5,1,2,2020
0,2,4,3,2,2,2020
1,5,4,5,1,2,2020
0,5,4,3,2,2,2020
2,5,4,3,2,2,2020
0,6,4,5,1,2,2020
1,6,4,5,1,2,2020
0,6,4,5,1,2,2020
1,6,4,3,1,2,2020
0,7,4,6,1,2,2020
0,8,4,5,1,2,2020
0,2,4,5,1,2,2020
0,2,4,5,1,2,2020
0,4,4,5,1,2,2020
0,4,4,3,1,2,2020
0,4,4,5,2,2,2020
0,5,4,5,1,2,2020
0,5,4,5,1,2,2020
0,5,4,3,1,2,2020
5,5,4,3,1,2,2020
1,6,4,5,1,2,2020
0,6,4,5,1,2,2020
0,6,4,5,1,2,2020
1,6,4,5,1,2,2020
2,6,4,5,2,2,2020
1,6,4,5,1,2,2020
1,6,4,5,1,2,2020
3,7,4,5,3,2,2020
4,7,4,6,1,2,2020
1,7,4,6,1,2,2020
0,7,4,5,1,2,2020
0,3,4,4,2,2,2020
1,4,4,5,1,2,2020
0,5,4,6,1,2,2020
0,5,4,5,1,2,2020
0,5,4,5,1,2,2020
0,5,4,3,1,2,2020
0,5,4,5,1,2,2020
0,6,4,5,1,2,2020
0,6,4,5,1,2,2020
1,6,4,5,1,2,2020
0,6,4,5,1,2,2020
0,7,4,5,2,2,2020
0,7,4,4,2,2,2020
0,5,4,5,1,2,2020
0,6,4,5,1,2,2020
0,4,6,3,3,1,2020
0,4,6,3,1,1,2020
6,8,6,4,1,1,2020
1,8,6,5,2,1,2020
5,8,6,4,2,1,2020
0,6,6,3,2,1,2020
1,7,6,4,2,1,2020
2,9,6,4,2,1,2020
0,2,6,4,1,1,2020
0,5,6,3,2,1,2020
0,6,6,4,2,1,2020
0,6,6,5,2,1,2020
1,7,6,4,2,1,2020
0,8,6,4,2,1,2020
0,2,6,5,1,1,2020
0,6,6,5,2,1,2020
3,7,6,5,2,1,2020
0,7,6,4,2,1,2020
0,8,6,5,2,1,2020
0,6,6,3,2,1,2020
0,7,6,6,2,1,2020
6,7,6,3,2,1,2020
1,9,6,3,2,1,2020
0,4,6,1,1,1,2020
0,5,6,3,2,1,2020
0,5,6,3,3,1,2020
0,5,6,2,2,1,2020
0,6,6,3,2,1,2020
0,7,6,5,2,1,2020
0,7,6,5,1,1,2020
0,7,6,3,2,1,2020
3,8,6,6,2,1,2020
0,8,6,3,2,1,2020
0,3,6,3,2,1,2020
0,4,6,3,1,1,2020
0,5,6,2,2,1,2020
0,5,6,2,2,1,2020
0,6,6,5,3,1,2020
0,6,6,5,2,1,2020
3,6,6,4,2,1,2020
1,6,6,4,2,1,2020
1,6,6,3,1,1,2020
2,6,6,3,2,1,2020
0,6,6,3,2,1,2020
2,6,6,3,2,1,2020
0,6,6,4,2,1,2020
0,6,6,3,1,1,2020
0,7,6,4,1,1,2020
1,7,6,4,2,1,2020
0,8,6,5,2,1,2020
0,8,6,3,2,1,2020
1,9,6,5,2,1,2020
0,9,6,3,2,1,2020
0,5,6,3,2,1,2020
0,5,6,3,2,1,2020
0,5,6,3,1,1,2020
0,6,6,3,1,1,2020
0,6,6,5,2,1,2020
4,6,6,5,2,1,2020
0,6,6,4,2,1,2020
1,6,6,5,2,1,2020
0,6,6,5,1,1,2020
1,6,6,5,1,1,2020
1,7,6,5,2,1,2020
1,7,6,5,1,1,2020
0,7,6,3,2,1,2020
4,7,6,4,2,1,2020
0,8,6,6,2,1,2020
1,8,6,5,2,1,2020
0,8,6,5,1,1,2020
0,8,6,5,1,1,2020
0,9,6,6,2,1,2020
3,10,6,6,2,1,2020
0,2,6,3,2,1,2020
0,2,6,3,2,1,2020
0,4,6,3,2,1,2020
1,4,6,2,2,1,2020
0,5,6,4,2,1,2020
0,5,6,4,2,1,2020
0,5,6,2,2,1,2020
1,5,6,3,2,1,2020
0,6,6,4,2,1,2020
2,6,6,6,2,1,2020
0,6,6,3,2,1,2020
0,6,6,2,2,1,2020
0,2,6,5,1,1,2020
0,2,6,4,1,1,2020
0,5,6,3,2,1,2020
3,5,6,4,2,1,2020
0,5,6,3,2,1,2020
0,5,6,3,1,1,2020
0,6,6,4,2,1,2020
3,6,6,4,2,1,2020
1,6,6,4,2,1,2020
1,6,6,3,2,1,2020
0,6,6,3,2,1,2020
0,6,6,3,2,1,2020
0,6,6,4,2,1,2020
0,6,6,3,2,1,2020
1,6,6,3,1,1,2020
0,6,6,3,1,1,2020
0,7,6,5,2,1,2020
3,7,6,5,2,1,2020
0,7,6,5,2,1,2020
0,7,6,4,2,1,2020
0,7,6,5,2,1,2020
0,7,6,5,2,1,2020
1,7,6,3,2,1,2020
0,8,6,5,2,1,2020
1,8,6,4,2,1,2020
4,8,6,4,2,1,2020
0,8,6,4,1,1,2020
0,8,6,4,2,1,2020
0,8,6,3,3,1,2020
1,9,6,6,2,1,2020
2,9,6,4,2,1,2020
0,9,6,5,1,1,2020
3,10,6,6,2,1,2020
0,5,6,4,2,1,2020
0,5,6,4,1,1,2020
0,5,6,5,3,1,2020
0,5,6,4,1,1,2020
0,5,6,3,2,1,2020
1,5,6,4,2,1,2020
0,6,6,3,2,1,2020
5,7,6,4,2,1,2020
0,7,6,4,2,1,2020
1,8,6,6,2,1,2020
3,8,6,5,2,1,2020
0,10,6,5,1,1,2020
0,2,6,5,1,1,2020
0,5,6,4,2,1,2020
0,6,6,4,2,1,2020
0,6,6,4,2,1,2020
0,6,6,3,2,1,2020
0,7,6,4,2,1,2020
0,8,6,5,1,1,2020
1,8,6,5,2,1,2020
1,9,6,6,2,1,2020
0,1,6,3,2,1,2020
0,5,6,3,1,1,2020
0,5,6,2,1,1,2020
1,5,6,6,2,1,2020
0,5,6,3,3,1,2020
0,5,6,2,1,1,2020
0,6,6,5,2,1,2020
0,6,6,5,1,1,2020
0,6,6,3,2,1,2020
0,6,6,3,2,1,2020
0,6,6,3,2,1,2020
3,7,6,5,2,1,2020
3,7,6,5,2,1,2020
0,7,6,4,3,1,2020
0,7,6,3,3,1,2020
0,9,6,5,1,1,2020
0,9,6,6,2,1,2020
0,10,6,6,2,1,2020
0,5,6,2,1,1,2020
0,6,6,3,3,1,2020
6,6,6,4,2,1,2020
0,6,6,3,2,1,2020
1,6,6,2,3,1,2020
1,7,6,3,2,1,2020
1,10,6,6,2,1,2020
0,2,6,5,3,1,2020
0,3,6,5,2,1,2020
0,4,6,3,1,1,2020
0,4,6,3,1,1,2020
1,5,6,4,2,1,2020
0,5,6,3,2,1,2020
0,5,6,3,2,1,2020
0,5,6,3,2,1,2020
3,5,6,3,2,1,2020
1,6,6,5,2,1,2020
1,6,6,5,2,1,2020
1,6,6,5,1,1,2020
0,6,6,5,2,1,2020
0,6,6,3,1,1,2020
1,6,6,5,2,1,2020
